id,alias,name,categories,Categories,city,Cuisine,Review Count,Rating,Old Price Bucket,Reviews,Type of Restau,Distance,Latitude,Longitude,distance to Manila,distance to Quezon City,distance to Caloocan,distance to Las Pinas,distance to Makati,distance to Malabon,distance to Mandaluyong,distance to Marikina,distance to Muntinlupa,distance to Navotas,distance to Paranaque,distance to Pasay,distance to Pasig,distance to San Juan,distance to Taguig,distance to Valenzuela,Price Bucket
d5TauR4zCifk8XupmLn-nQ,stons-minute-steaks-onion-rings-muntinlupa,Stons Minute Steaks + Onion Rings,['Steakhouses'],['Steakhouses'],Muntinlupa,American,1,5.0,price not available,"[[[5], [""My sister treated us to this tall presentation of onion rings so the first good point is obviously presentation! Second is the texture where the batter's...""]]]",Specialty,2488.169129,14.39736,121.01121,18669.66052240751,22663.28460074149,27553.670340097226,0.0,15215.996833202467,29000.299593648102,19712.11594845452,26436.425532448244,8.40701317457829,27809.24146053401,4415.969510553655,12037.65652058058,18607.215503887794,22388.511698484002,8912.648124592239,31333.3230625186,moderate
rX3DkJRvvUEwpzajmrY5CQ,buffalos-wings-n-things-muntinlupa-2,Buffalo's Wings N' Things,"['Chicken Shop', 'American(Traditional)']","['Chicken Shop', 'American(Traditional)']",Muntinlupa,American,2,3.5,price not available,"[[[4], [""Buffalo's Wings N' Things is a restaurant that takes pride in their buffalo wings. Their wings come in different sauces depending on the level of spiciness...""]], [[3], ['Adjoined with a rib place, get ready for a dose of Americana. The casual feel prepares you to have a messy meal of saucy zesty wings! Whether you get bone...']]]",Specialty,1689.581743,14.420222,121.042345,16562.19174960147,19519.651090933847,25464.204004208354,2211.7926855919536,12837.470434940537,27350.241860968094,16914.329650104875,23074.04751989661,0.0,26098.760328269356,2381.8595959711456,9742.853374958459,14764.250077832412,19626.270518346126,5225.044817791886,29255.814420181487,moderate
QqiguL4xpcVQU05Cjv_BcA,vanilla-cupcake-bakery-muntinlupa,Vanilla Cupcake Bakery,"['Cupcakes', 'Cafe', 'American(Traditional)']","['Cupcakes', 'Cafe', 'American(Traditional)']",Muntinlupa,Desserts,6,3.0,moderate,"[[[5], [""As a child, I remember I always borrow my cousin's Barbie house because I am not allowed to have one of my own (I blame society). I was so fascinated with...""]], [[3], ['Ever since tasting Cupcakes by Sonja, it has been my benchmark for judging which cupakes are bad and which are not. Vanilla Cupcake Bakery for example has...']], [[3], [""If you've ever wondered what it's like to die and go to heaven- don't. You can come to Vanilla Cupcake Bakery and see what the afterlife would look like if...""]]]",Specialty,1717.502249,14.423017,121.028973,16091.593921096164,19384.77082035405,24862.8065828287,705.8386763293493,12320.059958484913,26593.113043387355,16596.067997226113,23070.460305487843,0.0,25359.558452848658,1411.6910795358015,9144.547093546596,15099.467407570834,19297.004165333805,5389.638164415997,28658.8187699826,moderate
hINJqOq0ZFhQyqsPXBm5ZA,pancake-house-muntinlupa-2,Pancake House,['Restaurants'],['Restaurants'],Muntinlupa,Fusion,3,3.5,price not available,"[[[5], ['We had a chill time dining at their branch early morning. They checked our body temperature with a thermal scanner and we logged-in conveniently with QR...']], [[2], ['The food was good! Everything we ordered tasted great. The staff were extremely helpful and attentive. And the price was reasonably cheap! So what was...']], [[4], ['Please note this is for the Alabang Town Center location. The staff is quite nice and respectable. The pancakes, ZOMG, are so fluffy! And the waffles are...']]]",Casual Dining,1544.173924,14.421572,121.036243,16322.998675726589,19434.919870892707,25171.723393837605,1520.134453791445,12573.667643336168,26988.5619028903,16745.22396328919,23051.552508857993,0.0,25744.710225949242,1992.2785139053778,9435.773553200188,14944.451573219967,19453.36260226071,5238.0748711229735,28966.88977601207,moderate
fP0NFtqgjynTZz5dH914eQ,figaro-muntinlupa,Figaro,"['Coffee & Tea', 'Italian', 'Cafe']","['Coffee & Tea', 'Italian', 'Cafe']",Muntinlupa,Cafe,1,4.0,moderate,"[[[4], ['Figaro Coffee is one of the many coffee shops that, aside from serving good coffee, also serves good food. Their branch here at Festival Supermall is a bit...']]]",Ethnic Cuisine,917.0150108,14.40821,121.041457,17916.334332938866,20903.698267693326,26792.53650961877,2650.4369271627147,14180.342516203966,28628.35770087245,18290.85136734684,24450.92000401699,0.0,27383.317875497378,3570.5032705959975,11059.22047089637,16041.803162572487,21001.906712367814,6603.164132442635,30586.49677181046,moderate
r8tepSgsMREdJGrGtCmCkg,chowking-muntinlupa-8,Chowking,['Fast Food'],['Fast Food'],Muntinlupa,Fast Food,1,5.0,price not available,"[[[5], ['saglit haha totoo to sinong hindi makakarelate sa sasabihin ko :) yung kakain ka ng Signature Halo-Halo ng Chowking nila tapos ang lamig pa sa loob pero...']]]",Fast Food,1404.947678,14.417709,121.041363,16832.779176013293,19816.907878210397,25722.612216737827,2160.0610999642804,13102.999925998305,27588.36726448547,17199.24826395384,23377.70691966645,0.0,26339.27990430486,2636.750020462348,9994.857872053413,15070.824978770337,19910.468752047032,5528.894719342255,29515.35804301235,inexpensive
tSi9IJZvMjJm8_zEYoYeCQ,goldilocks-muntinlupa-2,Goldilocks,['Fast Food'],['Fast Food'],Muntinlupa,Desserts,1,5.0,price not available,"[[[5], ['Goldilocks...\n\nSince I was a kid, and up to now, I have always found this place just inviting. The food is always great, the cakes are just moist and...']]]",Fast Food,1299.546984,14.418437,121.03849,16709.07773032875,19764.743370976234,25574.489505257894,1829.4867783454472,12967.083344468,27408.35525857373,17108.23089603471,23354.842027074526,0.0,26162.792868837758,2427.8427739788895,9840.009271774727,15148.263022856223,19817.447298555,5515.970590694953,29368.883048384676,moderate
k4_ewldYOONoAyzCeWNC-g,zong-muntinlupa,Zong,['Restaurants'],['Restaurants'],Muntinlupa,Chinese,1,4.0,price not available,"[[[4], [""I like that Zong's pretty low-key now. With the arrival of new restaurants in the south, they're not as packed as they once were, which makes it even better...""]]]",Casual Dining,1557.038306,14.422006,121.034216,16251.028650100581,19413.87234752938,25079.726064937484,1291.6790728841927,12494.436895590896,26872.9227904981,16696.08649437734,23050.357997741376,0.0,25631.800927499105,1808.5089769109459,9344.628199890765,14979.933114319132,19402.782466394438,5264.405363377939,28875.626440993386,moderate
Bt0phknP9sqL65n1QVHKLA,tori-ichi-muntinlupa,Tori Ichi,['Japanese'],['Japanese'],Muntinlupa,Japanese,2,4.0,price not available,"[[[4], [""This place reminds me of a yakitori place we frequented in Vancouver, B.C. and I'm glad I stumbled upon this place for a quick lunch. \n\nTori Ichi is located...""]], [[4], ['Exploring lunch in the new wing of Festival mall, just near the entrance. Clean and inviting ambience, simple decor and layout. Service is prompt and...']]]",Ethnic Cuisine,1298.732488,14.41681042,121.0409283,16928.61396119737,19924.12813074685,25813.323273644535,2143.2006998509473,13196.159149154324,27670.906664994858,17301.0638187782,23487.99071416494,0.0,26422.79111535778,2728.613526152204,10083.485396873011,15184.773938230292,20011.941767446504,5639.44094051814,29606.489986348857,expensive
ssFylgNSE0a2O7eRXvg67Q,salad-stop-muntinlupa,Salad Stop,"['Salad', 'Vegetarian']","['Salad', 'Vegetarian']",Muntinlupa,American,2,4.5,price not available,"[[[5], [""To be honest I was a bit nervous coming back to the Philippines worried I wouldn't find anything vegan to eat. However if you look in the right places,...""]], [[4], [""Yes, they're here in Alabang! :)\n\nNow that I've learned to eat salad (only) at home, I figured that the next step must be for me to learn to order a salad...""]]]",Specialty,1133.971745,14.41705,121.03791,16859.954398398404,19930.142478904647,25717.8037091281,1816.9743396488539,13114.817118189458,27540.16543253902,17266.596432231698,23523.733694367755,0.0,26296.029114808785,2510.690342763695,9982.28414992395,15319.076420840893,19975.569563625526,5686.381844050598,29512.631904003883,moderate
BfeBkVCJsJjUx0Mn-xi9hg,fun-ranch-muntinlupa,Fun Ranch,"['American(Traditional)', 'Arcades']","['American(Traditional)', 'Arcades']",Muntinlupa,American,1,4.0,price not available,"[[[4], ['When my niece was born, our lives changed. My small albeit close family suddenly had a new member and naturally, we wanted to give this little one the...']]]",Ethnic Cuisine,1728.078172,14.4254103,121.0369568,15893.177492077471,18987.40301261757,24755.01749468153,1618.1310791023466,12148.847094322786,26593.52128977392,16304.517601584454,22603.465677230128,0.0,25346.88794719081,1695.1357004647298,9020.53913617229,14504.12965969578,19013.085444201035,4794.0352727884265,28549.44885717718,moderate
JpTt-7dHXA6-eRBmI_pzdw,super-bowl-of-china-muntinlupa,Super Bowl of China,"['Seafood', 'Chinese']","['Seafood', 'Chinese']",Muntinlupa,Chinese,1,4.0,price not available,"[[[4], ['Do you want authentic Chinese dining experience complete with Asian look and ambience? Then travel down to the south and dine your way to China. Superbowl...']]]",Specialty,1313.428659,14.417323,121.040508,16864.055267346248,19869.78432655339,25745.911354203225,2080.8315112632577,13130.070425776486,27600.22181691164,17240.92518015291,23438.520777841233,0.0,26352.43419041834,2662.3738353360304,10015.21473416089,15154.371417526234,19951.48848515205,5590.824279341937,29539.274774372432,inexpensive
dHrYYA2lII98ALbV3AB-rA,maxs-restaurant-muntinlupa-6,Max's Restaurant,['Chicken Shop'],['Chicken Shop'],Muntinlupa,Filipino,2,3.5,price not available,"[[[3], ['Had lunch here the other day. I had the lunch chicken and bangus sisig plate. Both were really good and really inexpensive. The service was fast. They have...']], [[4], ['There\'s an inside joke in our family about Max\'s Restaurant. We call it ""Tatay\'s Choice."" We know it\'s best to avoid it on Father\'s Day because family...']]]",Specialty,1644.902761,14.422752,121.031184,16137.850504041342,19376.485349599698,24934.51990538436,951.4783596320906,12371.95285043273,26692.088477526424,16617.18748282337,23042.066229138636,0.0,25455.18647938119,1547.7027200373047,9206.412503955755,15029.239127073637,19320.907850659198,5312.140597762988,28730.732382513666,expensive
_V-dcdonBiyBDSSmGhdVTg,siomai-house-muntinlupa,Siomai House,"['Kiosk', 'Dim Sum']","['Kiosk', 'Dim Sum']",Muntinlupa,Chinese,2,4.0,inexpensive,"[[[4], [""I'm pretty sure you've seen one of these around somewhere. These ubiquitous stalls dot the metropolis, from train terminals to food courts. Don't be put...""]], [[4], ['Siomai is that one snack that has survived and thrived long after the food cart craze. One particular brand of that best-selling mall food is the Siomai...']]]",Specialty,1742.474613,14.42367923,121.0316683,16035.54716944798,19263.07840613378,24839.058602666195,1010.6013798752331,12271.295093456009,26605.640397219566,16509.096296978347,22925.950332875316,0.0,25367.561595604377,1485.9713400430892,9108.797892560435,14910.06352113877,19213.332182926162,5192.852467749905,28635.27268259123,inexpensive
Pmg5bM3GBG-4-Uq1U6c3DA,gringo-muntinlupa-city,Gringo,"['Mexican', 'Tex-Mex']","['Mexican', 'Tex-Mex']",Muntinlupa,Mexican,1,5.0,price not available,"[[[5], ['AMBIENCE\nRestaurant is dimly-lit and spacious with a variety of chairs and couches. High-chairs are available for toddlers and temperature was slightly...']]]",Ethnic Cuisine,1852.249871,14.39514,121.0449,19456.20803845237,22374.13797497798,28341.41454767722,3708.926161469279,15671.852422478867,30175.68601495733,19806.583874334683,25873.5576851743,0.0,28931.695053892796,5066.249982202711,12609.00993387968,17257.00331082785,22519.241306629945,8025.5148736296305,32135.021584673483,expensive
waEqH27QBCCrscxSNAsHVQ,kanin-club-muntinlupa-3,Kanin Club,['Filipino'],['Filipino'],Muntinlupa,Filipino,1,5.0,moderate,"[[[5], ['I could eat sinigang forever.\n\nSo imagine my surprise and delight when I found out that Kanin Club has this dish called Sinangag na Sinigang. Basically,...']]]",Ethnic Cuisine,1600.19905,14.422325,121.034886,16221.584372017798,19367.811112406496,25057.7444908892,1364.6074465216054,12467.500704875527,26860.287848932345,16658.836414131863,22998.55784965315,0.0,25618.039344029865,1827.406520957153,9321.970518602428,14918.357736837836,19366.056320330597,5204.495927282278,28853.394747444552,moderate
1oDR50M82JJzLjxJOGeBJw,mcdonalds-muntinlupa-2,McDonald's,['Fast Food'],['Fast Food'],Muntinlupa,Fast Food,1,5.0,price not available,"[[[5], ['I do love Fries and there Sundae there :) I love the ambiance also :)']]]",Fast Food,1302.537623,14.41673,121.041074,16939.934264698975,19931.863932927612,25825.773013090133,2161.4928563079425,13208.083449883774,27684.811947092385,17310.763406658767,23494.172420848867,0.0,26436.540108928108,2740.702051116465,10096.3161993931,15185.469083713182,20021.748659782686,5645.448476677503,29618.85654108763,inexpensive
KiCzR6Dx9BEiIkGh5AsnJg,hen-lin-muntinlupa-2,Hen Lin,['Fast Food'],['Fast Food'],Muntinlupa,Fast Food,1,4.0,price not available,"[[[4], ['Ahh Hen Lin. Few food stalls or Chinese restaurants have made an impact on my life as Hen Lin. This is the place where me and some of my friends would go to...']]]",Fast Food,1921.908118,14.424726,121.028223,15890.88962734307,19204.81922225179,24655.352547066654,642.7921363616219,12117.916453918886,26381.185763251695,16403.87421119641,22900.27049159404,0.0,25148.03576728985,1198.2816954136524,8939.977670926015,14954.66688328917,19103.639706824102,5248.643582499862,28451.283845866514,inexpensive
A-bBKx1vdCc8LNlPNENurg,señor-pollo-muntinlupa,Señor Pollo,"['Latin American', 'Fast Food']","['Latin American', 'Fast Food']",Muntinlupa,Fast Food,2,4.0,price not available,"[[[4], [""Yesterday, we tried the newest Señor Pollo branch and thank God it's finally in the south! \n\nThe place is more cozier than the other branches and its...""]], [[4], ['My friends and I always come here. We love their food especially the chicken sisig.. ahhh the best! best sides: spicy rice, garlic mashed potato, and...']]]",Ethnic Cuisine,2092.425905,14.42531,121.0299,15834.767385544377,19108.049644646722,24620.26569943449,833.6014053108006,12065.949337999893,26369.43507388582,16328.355129687308,22789.831926452145,0.0,25133.33531717644,1221.8948362817516,8895.675660990379,14816.713310388583,19030.414616655686,5107.656111591532,28416.437148500874,expensive
INdoejaTpwwQctPQLG3U-w,de-original-jamaican-pattie-shop-and-juice-bar-muntinlupa,De Original Jamaican Pattie Shop and Juice Bar,"['Fast Food', 'Food']","['Fast Food', 'Food']",Muntinlupa,Fast Food,2,4.0,price not available,"[[[4], [""One of my husband's cheap thrills is Jamaican patties. He's usually hard to impress when it comes to food, but he never complains when I bring home his...""]], [[4], [""I had a big Jamaican Pattie phase, since I had night classes and couldn't be bothered to lug around both a lunch baon box and a dinner baon box. I'd exit...""]]]",Fast Food,1907.500147,14.4147701,121.0492096,17305.896028401174,20095.715377326393,26250.191603743588,3092.9550578131743,13384.69290421502,28196.54798923053,17585.019456278347,23571.962670997622,0.0,26939.129865750987,3238.301809457713,10560.578167222191,14994.42243916444,20298.84913531164,5772.454701800709,30036.62472265534,inexpensive
-CMmHoIRleyu60kJUMjuTw,north-park-muntinlupa,North Park,['Chinese'],['Chinese'],Muntinlupa,Chinese,1,4.0,price not available,"[[[4], [""There was time that whenever we would get together with my husband's side of the family, the default restaurant would be North Park. There were plenty of...""]]]",Ethnic Cuisine,3649.210332,14.377797,121.046057,21448.50974538154,24356.898855774518,30319.36431790661,3607.2995470157616,17648.12340954684,32116.809831209735,21803.56706671294,27829.574920921485,0.0,30878.25632773611,6945.196860437607,14583.727892823214,19070.293735006442,24516.331859180285,9771.377598334773,34114.16939875695,moderate
_CU_MfwmGsfksg7pePgguQ,torch-restaurant-muntinlupa,Torch Restaurant,['Restaurants'],['Restaurants'],Muntinlupa,Fusion,1,4.0,price not available,"[[[4], [""I've always wanted to try Torch, but it was only recently when they opened up a branch in Alabang that I go to try it. What can I say? People rave about...""]]]",Casual Dining,1208.231179,14.41564879,121.0249168,16918.798987959395,20296.043841785846,25630.45298244959,633.7889002233,13135.43167951446,27288.39317614073,17467.43111656645,24002.321661364083,0.0,26064.87673988003,2156.132064499656,9948.58398198983,16056.902779321357,20162.785294262856,6348.472048538995,29424.762493791535,expensive
-ooXtUF13WRHaE8d018Hpg,kenny-rogers-roasters-muntinlupa,Kenny Rogers Roasters,['Fast Food'],['Fast Food'],Muntinlupa,Fast Food,3,3.0,moderate,"[[[3], ['Needs to improve their line management. I experienced I was waiting to be next in line but a couple came in looking around and to my surprise, the cashier...']], [[4], [""Service was great...although there was a buildup on the ordering queue that the people on the registers couldn't seem to cope up with. The place is quite...""]], [[2], [""It's hot in here, and not the good kind. Turn up the AC! And why are have only 1 register open, decide to count money when there are multiple people in...""]]]",Specialty,1299.50697,14.41746,121.04011,16842.71667919174,19858.30764064486,25721.28704530897,2033.8607347021918,13107.053588238796,27571.318906643417,17224.119467103854,23431.158705786864,0.0,26324.000541830494,2631.5669010993643,9989.624556425477,15161.209455196766,19934.360124068913,5584.487880170476,29514.878395898224,moderate
-tdUk0qRD1DtKlbAxYXkIw,buffalos-wings-n-things-muntinlupa,Buffalo's Wings N' Things,"['Diners', 'Tex-Mex']","['Diners', 'Tex-Mex']",Muntinlupa,Fast Food,2,5.0,price not available,"[[[5], ['The thing with dining out is that restaurants sometimes disappoint with their hit-or-miss menus. It is almost inevitable to be presented with a menu that...']], [[5], [""As a self-proclaimed foodie, I'm pretty easy. Give me a basket of crispy chicken fingers with honey mustard dip and I'm good. So it's no surprise that I'm...""]]]",Specialty,5452.704635,14.454459,121.016566,12425.563228330891,16160.400133701454,21084.38509012063,672.5509683741977,8643.463149716823,22739.114959827944,13131.372704155652,20017.641648049786,2079.223223682901,21511.75580420884,0.0,5464.792139032725,12522.541690252498,15801.580075905567,3774.2221211142887,24876.96808155088,moderate
USvdntxw9VZ3rhdJLWCK0w,hokkaido-ramen-santouka-muntinlupa,Hokkaido Ramen Santouka,['Japanese'],['Japanese'],Muntinlupa,Japanese,6,3.0,expensive,"[[[3], [""With a handful of ramen places in Alabang, this earns ample scrutiny. One wouldn't help but to compare this to that place across the street (hailed #1 in...""]], [[3], [""It's fine but the Ramen sauce is kinda salty. I will try something else next time. Definitely will not going Barack.""]], [[4], ['I was craving ramen and wanted to try something new and so we picked this place. There were many entrées I wanted and their set meal answered my craving. I...']]]",Ethnic Cuisine,1759.720625,14.41863,121.04198,16737.47431986053,19705.43916446119,25633.951163124817,2202.0653047937076,13011.37705672342,27510.154490689747,17095.711218527576,23261.330627007985,0.0,26259.85381913856,2549.001043814549,9909.366588177774,14945.195862440827,19807.378314176018,5412.327769060579,29426.112680012087,expensive
K2dH2hxjeKcqX_7E_jrqog,greenwich-pizza-muntinlupa,Greenwich Pizza,['Fast Food'],['Fast Food'],Muntinlupa,Fast Food,1,5.0,price not available,"[[[5], ['5 Stars talaga makukuha mo sa akin :) ang Lasagna kasi ng Greenwich MASARAP po talaga!!!! :) tama naman diba :)']]]",Fast Food,3645.076456,14.377319,121.044703,21483.738521812546,24419.895923414777,30343.814126191366,3461.5392837722907,17714.386733985015,32125.981747435406,21851.687989836904,27904.183589582066,0.0,30889.329570223297,6945.707074142776,14607.796485713507,19173.427439274317,24563.889514906426,9885.150485773855,34139.16536675113,inexpensive
DD5f1pVbEgbCt6-yLjZpuA,t-g-i-fridays-muntinlupa,T.G.I. Friday's,"['American(Traditional)', 'Mexican']","['American(Traditional)', 'Mexican']",Muntinlupa,American,2,3.0,price not available,"[[[3], [""T.G.I Friday's is still the quick bar type food that I was use to back in Kentucky. The service was a little slow since they do contactless menus and our...""]], [[3], [""I know that Fridays has been around for a really long time, but believe it or not I've only gotten around to eating there quite recently.\n \nI usually go to...""]]]",Ethnic Cuisine,1719.263864,14.423102,121.02926,16083.689890525406,19369.970623620557,24858.45379806795,738.1808608724409,12312.84694007006,26592.67783622589,16584.890672026748,23053.301636502343,0.0,25358.62624002637,1415.043632926499,9138.595407567711,15077.587648812747,19286.211509620924,5366.685088343899,28654.511973740082,moderate
uh779BsGuFC3-ZkCsA3s8g,omakase-muntinlupa-3,Omakase,"['Japanese', 'Sushi Bar', 'Asian Fusion']","['Japanese', 'Sushi Bar', 'Asian Fusion']",Muntinlupa,Japanese,6,3.0,expensive,"[[[4], ['Had the Boston, Philadelphia, Zig Zag, and California rolls.  \n\nThe Boston roll was a bit of a surprise as it really had a lot of bacon.  The sesame seed...']], [[3], [""Because I'm a sucker for sushi, Omakase is a staple whenever I head to the south. Although they now have branches all over the city, I love visiting the...""]], [[2], ['Slow, terrible service! This used to be a go-to spot. Quality and service have declined over the years!']]]",Ethnic Cuisine,1957.71123,14.424705,121.027027,15886.887451695502,19230.02238915434,24636.425574608525,509.7973217132521,12111.445793921,26346.747874844594,16413.60132302737,22935.755832052964,0.0,25115.55852624977,1157.520174375556,8928.860127285543,15012.668792672866,19111.531984024376,5311.073012776054,28432.078122020554,expensive
IKs1P2m8ufZv5dLu_OO9DQ,planet-grapes-muntinlupa-city,Planet Grapes,['Filipino'],['Filipino'],Muntinlupa,Filipino,1,5.0,expensive,"[[[5], [""Tried their Festival Mall branch this time, and it didn't fall short of my expectations.\n\nThe South branch was slightly smaller than the Shangrila Plaza...""]]]",Ethnic Cuisine,1082.471194,14.415755,121.039097,17023.197428112377,20064.408822526875,25890.04904019418,1995.1591413833887,13282.122172758702,27722.410065840144,17417.746127003218,23644.666057215076,0.0,26477.22182348289,2709.2363104252536,10155.594408888102,15387.185911651779,20127.178049192753,5800.10894014086,29684.41947536471,expensive
nC_cE6QsKnvfXg8Y_h2pyA,hacienda-inasal-muntinlupa,Hacienda Inasal,['Filipino'],['Filipino'],Muntinlupa,Filipino,1,5.0,price not available,"[[[5], ['It was a shame that my good friend from Antipolo was the one who discovered this restaurant when I was the one living in Muntinlupa. We have this yearly...']]]",Ethnic Cuisine,1764.631067,14.4254103,121.0369568,15893.177492077471,18987.40301261757,24755.01749468153,1618.1310791023466,12148.847094322786,26593.52128977392,16304.517601584454,22603.465677230128,0.0,25346.88794719081,1695.1357004647298,9020.53913617229,14504.12965969578,19013.085444201035,4794.0352727884265,28549.44885717718,moderate
E1l1-0fJgDEpaHuD_gNHbA,chubbys-rib-shack-muntinlupa,Chubby's Rib Shack,"['American(Traditional)', 'Barbeque']","['American(Traditional)', 'Barbeque']",Muntinlupa,American,2,3.5,moderate,"[[[3], [""After a meeting we had in the Commerce Center, we decided to eat at Chubby's Rib Shack for brunch. My friend had the Steak and Eggs while I had the BBQ...""]], [[4], ['Very tasty chicken and ribs! Good service and prices. I had the chicken and ribs with coleslaw and an extra side of fries and my wife had the fried chicken...']]]",Ethnic Cuisine,1263.491685,14.4254103,121.0369568,15893.177492077471,18987.40301261757,24755.01749468153,1618.1310791023466,12148.847094322786,26593.52128977392,16304.517601584454,22603.465677230128,0.0,25346.88794719081,1695.1357004647298,9020.53913617229,14504.12965969578,19013.085444201035,4794.0352727884265,28549.44885717718,moderate
xNou46pPF80w1xlEvK4CEA,just-thai-muntinlupa,Just Thai,['Thai'],['Thai'],Muntinlupa,Thai,1,4.0,price not available,"[[[4], ['Very friendly staff, very good flavor and taste! Restroom is very clean. Staff are very quick to help with any special requests and needs.']]]",Ethnic Cuisine,1872.450137,14.42390676,121.0270696,15978.75916810472,19319.544080590913,24727.78198449609,508.7262204474944,12203.315964812651,26436.301287960574,16504.916759545205,23023.377390251702,0.0,25205.416052201184,1247.2797951958307,9020.651820226369,15093.872208031793,19202.982781555973,5390.424510224758,28523.40993903296,expensive
2Yzi1N9YMEgR6Gw3Vcg8YQ,ucc-Cafe-terrace-muntinlupa-2,UCC Cafe Terrace,"['Coffee & Tea', 'Cafe']","['Coffee & Tea', 'Cafe']",Muntinlupa,Cafe,2,3.5,moderate,"[[[5], ['Loved the Ice blended cream Almond rocca drink! Vanilla taste with a hint of almond! Perfect for the hot weather and its lighter than frappe. It cost...']], [[2], ['Internet never works. Bread and pastries are good. Food and coffee are mediocre, at best. Definitely not conducive for study or trying to get work done...']]]",Ethnic Cuisine,1292.82601,14.4183645,121.0384987,16717.466917674694,19772.927911279337,25582.846840912254,1832.6206517323685,12975.46568449675,27416.578679029702,17116.580115836965,23362.832938874984,0.0,26171.037081609265,2434.778337992256,9848.35568743077,15155.098120783605,19825.799214920593,5523.815645749434,29377.243818935152,moderate
M9cHrYOGmaTqatfL0xNOzA,molito-commercial-complex-muntinlupa,Molito Commercial Complex,"['Nightlife', 'Active Life', 'Restaurants']","['Nightlife', 'Active Life', 'Restaurants']",Muntinlupa,Fusion,1,4.0,expensive,"[[[4], ['Back in the day, the only places in the south that offer a bunch of restaurant option are the malls. ATC, Festival Mall, SM Southmall. I since moved back to...']]]",Entertainment,1187.545259,14.4129295,121.0248413,17231.00807007453,20605.190375307433,25938.686885422554,789.9320464796164,13446.70355236314,27588.54406636484,17779.82115124956,24307.127251354184,0.0,26366.361287544107,2465.27206943042,10260.077713193707,16345.87041563929,20475.333853868295,6633.307091670543,29732.757920868,expensive
91_0FafCfbu3cp_P52OUvQ,earles-delicatessen-muntinlupa-3,Earle's Delicatessen,['Delis'],['Delis'],Muntinlupa,Fast Food,1,5.0,price not available,"[[[5], [""To say that you don't like meat in Argentina is like saying that you don't like air or water. It's an unfathomable thing in a country that has more cows...""]]]",Specialty,1489.809536,14.42111,121.036066,16373.741766687812,19490.00998268686,25219.987387394132,1505.6290005335122,12623.502730219003,27033.13855949289,16798.27053824483,23107.576091401388,0.0,25789.751138009746,2018.9440397186168,9483.976239087293,15001.089861885444,19506.29876726082,5294.657537114536,29015.269795692606,moderate
VpHZRSQSI7aX4NX1cE0VEA,bocadillos-muntinlupa-3,Bocadillos,['Mexican'],['Mexican'],Muntinlupa,Mexican,1,4.0,price not available,"[[[4], ['If you want all Filipino- Mexican fusion wrapped in soft flour tortilla and eaten conveniently like a sandwich; look no further and experience Pinoy-Mexican...']]]",Ethnic Cuisine,1944.808098,14.424508,121.039077,16024.560616912691,19063.937063419155,24905.009509089065,1840.7770151321479,12289.157396620914,26766.53717733914,16411.82375904218,22657.61644650991,0.0,25517.40824995591,1821.545950574421,9175.086859822017,14508.05921330331,19121.360415894582,4824.522128489779,28698.286987232343,moderate
FsElGKh_xoRD1tK2S9rTcA,hakata-ikkousha-muntinlupa-city,Hakata Ikkousha,['Ramen'],['Ramen'],Muntinlupa,Japanese,1,4.0,price not available,"[[[4], [""Simple yet satisfying. Family friendly restaurant. They have small plates for little children to share.\n\nTry the Tonkotsu Black, It's worth it.""]]]",Specialty,1415.544122,14.417135,121.042159,16910.40138865522,19874.950104163257,25806.035241079284,2263.166142625106,13183.938526173777,27679.25147088942,17268.14451618925,23426.998675398503,0.0,26429.38447427115,2720.651131573199,10080.685703990468,15088.63615682604,19979.88899591529,5578.140434223215,29598.311086748603,moderate
OjnoV4GPnA7oc1_U2hD8tw,the-bingsu-muntinlupa,The Bingsu,"['Desserts', 'Cafe']","['Desserts', 'Cafe']",Muntinlupa,Desserts,1,4.0,price not available,"[[[4], ['Had the mango bingsu and it was delicious. Would definitely go back when given the chance to go. Want to try the other flavors.']]]",Specialty,1971.258516,14.42536,121.03693,15898.583514145192,18993.49829005375,24760.080516011923,1614.762088137646,12154.108656546437,26598.080177684682,16310.274256137438,22609.73880318591,0.0,25351.507728031793,1700.8176928857408,9025.541999213665,14510.598757952674,19018.8272480055,4800.46415391578,28554.531976581373,moderate
nM-HovIevP4ijRIxhnTftA,pepper-lunch-muntinlupa,Pepper Lunch,"['Japanese', 'Fast Food', 'American(Traditional)']","['Japanese', 'Fast Food', 'American(Traditional)']",Muntinlupa,Fusion,1,3.0,moderate,"[[[3], [""More than a little confused regarding how this qualifies as Japanese food, but I won't pursue the subject. Instead of gyoza or sashimi being the star of the...""]]]",Ethnic Cuisine,1717.292658,14.423106,121.029358,16083.877206194746,19367.766734235473,24859.81382251025,749.0995929599719,12313.270592901521,26595.29933982153,16583.961443266464,23050.24361003867,0.0,25361.090175340178,1418.9973875705045,9139.44565235771,15072.757434992529,19285.413079732676,5361.454218386149,28655.885769011104,moderate
